order_id,symbol,side_label,side_code,order_event_ts_utc8,order_event_ts_utc,order_stage,order_model,size,entry_price,linked_decision_log_id,linked_decision_stage,linked_decision_ts_utc8,linked_decision_ts_utc,linked_action,linked_reason,linked_selected_over_corrected,match_type
716378167383687923,cmt_ethusdt,SHORT_SIDE,SHORT,2026-02-11T16:17:44.847+08:00,2026-02-11T08:17:44.847Z,Exit Execution,SDM:Straddle,0.09,2013.44,e5f97aaf-1022-4a11-b125-c370d1d81f3e,Exit Decision,2026-02-11T16:17:44.168+08:00,2026-02-11T08:17:44.168Z,close_short,,,nearest_exit_decision_symbol
716378201051366131,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-11T16:17:52.872+08:00,2026-02-11T08:17:52.872Z,Exit Execution,SDM:Straddle,440.0,0.2606,90c3f0c9-4c72-46b2-9f7e-8ed6121a0425,Exit Decision,2026-02-11T16:17:52.183+08:00,2026-02-11T08:17:52.183Z,close_short,,,nearest_exit_decision_symbol
716384239787967219,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-11T16:41:52.622+08:00,2026-02-11T08:41:52.622Z,Exit Execution,SDM:Straddle,2.3,83.46,a07de066-6637-4d90-b7fa-f806ac8c8cdf,Exit Decision,2026-02-11T16:41:51.914+08:00,2026-02-11T08:41:51.914Z,close_runner,,,nearest_exit_decision_symbol
716385656657412851,cmt_ethusdt,SHORT_SIDE,SHORT,2026-02-11T16:47:30.429+08:00,2026-02-11T08:47:30.429Z,Exit Execution,SDM:Straddle,0.02,2013.44,25dbc537-e9cb-47b9-9615-eabd8dc6f7e9,Exit Decision,2026-02-11T16:47:29.743+08:00,2026-02-11T08:47:29.743Z,close_short,,,nearest_exit_decision_symbol
716385690266370803,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-11T16:47:38.440+08:00,2026-02-11T08:47:38.440Z,Exit Execution,SDM:Straddle,440.0,0.2606,f4450662-9053-45d8-83b4-84539ef79859,Exit Decision,2026-02-11T16:47:37.769+08:00,2026-02-11T08:47:37.769Z,close_short,,,nearest_exit_decision_symbol
716392874039575283,cmt_btcusdt,LONG_SIDE,LONG,2026-02-11T17:16:11.188+08:00,2026-02-11T09:16:11.188Z,Exit Execution,SDM:Straddle,0.023515491255059428,66978.9,5fac23f8-aaf8-4f59-96ab-3efe6f064747,Exit Decision,2026-02-11T17:16:10.493+08:00,2026-02-11T09:16:10.493Z,close_hedge,,,nearest_exit_decision_symbol
716392876828787443,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-11T17:16:11.851+08:00,2026-02-11T09:16:11.851Z,Exit Execution,SDM:Straddle,0.023515491255059428,66978.9,5fac23f8-aaf8-4f59-96ab-3efe6f064747,Exit Decision,2026-02-11T17:16:10.493+08:00,2026-02-11T09:16:10.493Z,close_hedge,,,nearest_exit_decision_symbol
716400048027468531,cmt_xrpusdt,LONG_SIDE,LONG,2026-02-11T17:44:41.600+08:00,2026-02-11T09:44:41.600Z,Exit Execution,SDM:Straddle,1152.1042624705578,1.3671,18c4d88f-3b21-410a-9b86-d840e9b05ca6,Exit Decision,2026-02-11T17:44:40.917+08:00,2026-02-11T09:44:40.917Z,close_hedge,,,nearest_exit_decision_symbol
716400050883789555,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-11T17:44:42.281+08:00,2026-02-11T09:44:42.281Z,Exit Execution,SDM:Straddle,1152.1042624705578,1.3671,18c4d88f-3b21-410a-9b86-d840e9b05ca6,Exit Decision,2026-02-11T17:44:40.917+08:00,2026-02-11T09:44:40.917Z,close_hedge,,,nearest_exit_decision_symbol
716401539169649395,cmt_btcusdt,LONG_SIDE,LONG,2026-02-11T17:50:37.114+08:00,2026-02-11T09:50:37.114Z,Exit Execution,SDM:Straddle,0.02247304195113583,66924.8,8b2b6bc3-3e50-4328-812e-9cbba1462a79,Exit Decision,2026-02-11T17:50:36.435+08:00,2026-02-11T09:50:36.435Z,close_hedge,,,nearest_exit_decision_symbol
716401542202131187,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-11T17:50:37.837+08:00,2026-02-11T09:50:37.837Z,Exit Execution,SDM:Straddle,0.02247304195113583,66924.8,8b2b6bc3-3e50-4328-812e-9cbba1462a79,Exit Decision,2026-02-11T17:50:36.435+08:00,2026-02-11T09:50:36.435Z,close_hedge,,,nearest_exit_decision_symbol
716407264692404979,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-11T18:13:22.186+08:00,2026-02-11T10:13:22.186Z,Exit Execution,SDM:Straddle,0.1,598.62,b5763e76-fef7-46df-9173-4865b7643565,Exit Decision,2026-02-11T18:13:21.505+08:00,2026-02-11T10:13:21.505Z,close_short,,,nearest_exit_decision_symbol
716408738222703347,cmt_xrpusdt,LONG_SIDE,LONG,2026-02-11T18:19:13.503+08:00,2026-02-11T10:19:13.503Z,Exit Execution,SDM:Straddle,1104.640463252815,1.3589,5f684ad5-b213-4a04-9e08-098fac6a2022,Exit Decision,2026-02-11T18:19:12.802+08:00,2026-02-11T10:19:12.802Z,close_hedge,,,nearest_exit_decision_symbol
716408741158716147,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-11T18:19:14.204+08:00,2026-02-11T10:19:14.204Z,Exit Execution,SDM:Straddle,1104.640463252815,1.3589,5f684ad5-b213-4a04-9e08-098fac6a2022,Exit Decision,2026-02-11T18:19:12.802+08:00,2026-02-11T10:19:12.802Z,close_hedge,,,nearest_exit_decision_symbol
716408758913204979,cmt_xrpusdt,OPEN_SHORT,2,2026-02-11T18:19:18.436+08:00,2026-02-11T10:19:18.436Z,Order Execution,SDM:momentum,60.0,1.3591,7f538b39-37fd-46b4-8b22-fc046a2b01fb,Decision Making,2026-02-11T18:19:17.736+08:00,2026-02-11T10:19:17.736Z,SHORT,,SHORT,nearest_decision_symbol
716410303302075123,cmt_btcusdt,LONG_SIDE,LONG,2026-02-11T18:25:26.646+08:00,2026-02-11T10:25:26.646Z,Exit Execution,SDM:Straddle,0.022503471132105164,66800.0,3ea5f84c-8024-46bb-8bc0-ad71238dda53,Exit Decision,2026-02-11T18:25:25.954+08:00,2026-02-11T10:25:25.954Z,close_hedge,,,nearest_exit_decision_symbol
716410306183561971,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-11T18:25:27.333+08:00,2026-02-11T10:25:27.333Z,Exit Execution,SDM:Straddle,0.022503471132105164,66800.0,3ea5f84c-8024-46bb-8bc0-ad71238dda53,Exit Decision,2026-02-11T18:25:25.954+08:00,2026-02-11T10:25:25.954Z,close_hedge,,,nearest_exit_decision_symbol
716410323136938739,cmt_btcusdt,OPEN_SHORT,2,2026-02-11T18:25:31.374+08:00,2026-02-11T10:25:31.374Z,Order Execution,SDM:momentum,0.001,66706.5,b4329b1b-1967-465e-a620-225d09324812,Decision Making,2026-02-11T18:25:30.684+08:00,2026-02-11T10:25:30.684Z,SHORT,,SHORT,nearest_decision_symbol
716412056189797107,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-11T18:32:24.566+08:00,2026-02-11T10:32:24.566Z,Exit Execution,SDM:Straddle,2.3,83.46,d832a9f7-8c30-4513-84e2-4214dad9ee90,Exit Decision,2026-02-11T18:32:23.878+08:00,2026-02-11T10:32:23.878Z,close_runner,,,nearest_exit_decision_symbol
716412085147271923,cmt_ethusdt,SHORT_SIDE,SHORT,2026-02-11T18:32:31.471+08:00,2026-02-11T10:32:31.471Z,Exit Execution,SDM:Straddle,0.01,2013.44,f0a7e1b9-6b8f-4638-b08a-d1cd5c2f1223,Exit Decision,2026-02-11T18:32:27.919+08:00,2026-02-11T10:32:27.919Z,close_runner,,,nearest_exit_decision_symbol
716412113005839091,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-11T18:32:38.114+08:00,2026-02-11T10:32:38.114Z,Exit Execution,SDM:Straddle,440.0,0.2606,f1647400-b8ee-444a-9d7d-9f789a467a10,Exit Decision,2026-02-11T18:32:37.426+08:00,2026-02-11T10:32:37.426Z,close_runner,,,nearest_exit_decision_symbol
716295669463122675,cmt_ethusdt,UNKNOWN,,2026-02-11T18:33:02.592+08:00,2026-02-11T10:33:02.592Z,Exit Decision,PositionMonitor,0.01,2013.44,e4aebf60-17bf-440c-a47f-9690be19e2e2,Exit Decision,2026-02-11T18:33:02.592+08:00,2026-02-11T10:33:02.592Z,,,,exact_order_id
716413530093388531,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-11T18:38:15.973+08:00,2026-02-11T10:38:15.973Z,Exit Execution,SDM:Straddle,0.1,598.62,82b3fa09-e8b6-447b-8bfd-ce8338e4558e,Exit Decision,2026-02-11T18:38:15.248+08:00,2026-02-11T10:38:15.248Z,close_short,,,nearest_exit_decision_symbol
716437436921545459,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-11T20:13:15.806+08:00,2026-02-11T12:13:15.806Z,Exit Execution,SDM:Straddle,2.3,83.46,fce5c96d-5c06-4222-b396-90b87cc1e1c3,Exit Decision,2026-02-11T20:13:15.115+08:00,2026-02-11T12:13:15.115Z,close_runner,,,nearest_exit_decision_symbol
716437481892872947,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-11T20:13:26.530+08:00,2026-02-11T12:13:26.530Z,Exit Execution,SDM:Straddle,440.0,0.2606,a8ee27a9-ee91-4906-a13c-82a36ca779e9,Exit Decision,2026-02-11T20:13:25.841+08:00,2026-02-11T12:13:25.841Z,close_runner,,,nearest_exit_decision_symbol
716438907671020275,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-11T20:19:06.460+08:00,2026-02-11T12:19:06.460Z,Exit Execution,SDM:Straddle,0.1,598.62,06e8add7-9154-43d0-801c-89e9cbbdc6a8,Exit Decision,2026-02-11T20:19:05.781+08:00,2026-02-11T12:19:05.781Z,close_short,,,nearest_exit_decision_symbol
716440376004575987,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-11T20:24:56.538+08:00,2026-02-11T12:24:56.538Z,Exit Execution,SDM:Straddle,60.0,1.3591,d6eeec32-8df4-4248-86ce-0373fecdb1ff,Exit Decision,2026-02-11T20:24:55.855+08:00,2026-02-11T12:24:55.855Z,close_short,,,nearest_exit_decision_symbol
716441949749379827,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-11T20:31:11.748+08:00,2026-02-11T12:31:11.748Z,Exit Execution,SDM:Straddle,0.001,66706.5,1feb42a2-dd75-4b23-a88d-17f9a80b0962,Exit Decision,2026-02-11T20:31:11.039+08:00,2026-02-11T12:31:11.039Z,close_short,,,nearest_exit_decision_symbol
716465216736461555,cmt_ltcusdt,SHORT_SIDE,SHORT,2026-02-11T22:03:39.032+08:00,2026-02-11T14:03:39.032Z,Exit Execution,SDM:Straddle,35.1,52.23,0bab726d-a182-4eab-a2ac-f822970bf302,Exit Decision,2026-02-11T22:03:38.348+08:00,2026-02-11T14:03:38.348Z,close_short,,,nearest_exit_decision_symbol
716465276920529651,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-11T22:03:53.380+08:00,2026-02-11T14:03:53.380Z,Exit Execution,SDM:Straddle,20200.0,0.08991,b0634e82-4106-48d8-8868-ff73e05ecdb7,Exit Decision,2026-02-11T22:03:52.670+08:00,2026-02-11T14:03:52.670Z,close_short,,,nearest_exit_decision_symbol
716467131381711603,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-11T22:11:15.518+08:00,2026-02-11T14:11:15.518Z,Exit Execution,SDM:Straddle,2.3,83.46,fc323c55-a08b-4b4a-ba28-4d3dcb12f904,Exit Decision,2026-02-11T22:11:14.805+08:00,2026-02-11T14:11:14.805Z,close_runner,,,nearest_exit_decision_symbol
716467196213068531,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-11T22:11:30.975+08:00,2026-02-11T14:11:30.975Z,Exit Execution,SDM:Straddle,0.1,598.62,38517b91-8c41-431b-a236-46931702763a,Exit Decision,2026-02-11T22:11:30.295+08:00,2026-02-11T14:11:30.295Z,close_runner,,,nearest_exit_decision_symbol
716467213032227571,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-11T22:11:34.984+08:00,2026-02-11T14:11:34.984Z,Exit Execution,SDM:Straddle,440.0,0.2606,d243c561-e540-4677-a77f-064483e3bd2e,Exit Decision,2026-02-11T22:11:34.312+08:00,2026-02-11T14:11:34.312Z,close_runner,,,nearest_exit_decision_symbol
716467307827692275,cmt_dogeusdt,OPEN_SHORT,2,2026-02-11T22:11:57.585+08:00,2026-02-11T14:11:57.585Z,Order Execution,SDM:momentum,600.0,0.09192,07d34edf-0d0b-4e39-8ece-b35b5ffcd01f,Exit Decision,2026-02-13T10:35:31.517+08:00,2026-02-13T02:35:31.517Z,,,,exact_order_id
716467337154265843,cmt_ltcusdt,OPEN_SHORT,2,2026-02-11T22:12:04.577+08:00,2026-02-11T14:12:04.577Z,Order Execution,SDM:momentum,2.9,53.28,8d17c60d-fb96-47d4-bfe7-b11d1fedabee,Decision Making,2026-02-11T22:12:03.837+08:00,2026-02-11T14:12:03.837Z,SHORT,,SHORT,nearest_decision_symbol
716468696402363123,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-11T22:17:28.646+08:00,2026-02-11T14:17:28.646Z,Exit Execution,SDM:Straddle,60.0,1.3591,b33354cf-182d-4b05-9a50-87827b2e3e86,Exit Decision,2026-02-11T22:17:27.929+08:00,2026-02-11T14:17:27.929Z,close_short,,,nearest_exit_decision_symbol
716468752849306355,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-11T22:17:42.105+08:00,2026-02-11T14:17:42.105Z,Exit Execution,SDM:Straddle,0.001,66706.5,d40e0019-c259-49c4-b7c9-b69f2f40369c,Exit Decision,2026-02-11T22:17:41.428+08:00,2026-02-11T14:17:41.428Z,close_short,,,nearest_exit_decision_symbol
716473249411629811,cmt_ethusdt,LONG_SIDE,LONG,2026-02-11T22:35:34.174+08:00,2026-02-11T14:35:34.174Z,Exit Execution,SDM:Straddle,0.4521756063098294,1996.93,792531a5-f6bb-497b-bbd9-d60e8974d8cd,Exit Decision,2026-02-11T22:35:33.470+08:00,2026-02-11T14:35:33.470Z,close_long,,,nearest_exit_decision_symbol
716488411044643571,cmt_ethusdt,SHORT_SIDE,SHORT,2026-02-11T23:35:48.985+08:00,2026-02-11T15:35:48.985Z,Exit Execution,SDM:Straddle,0.4521756063098294,1996.93,d7738626-b926-43b7-93fa-05e85eba00a8,Exit Decision,2026-02-11T23:35:48.305+08:00,2026-02-11T15:35:48.305Z,close_short,,,nearest_exit_decision_symbol
716488480812696307,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-11T23:36:05.618+08:00,2026-02-11T15:36:05.618Z,Exit Execution,SDM:Straddle,600.0,0.09192,44066a16-c0cd-4044-96ac-1371fac18031,Exit Decision,2026-02-11T23:36:04.898+08:00,2026-02-11T15:36:04.898Z,close_short,,,nearest_exit_decision_symbol
716496777162785523,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-12T00:09:03.622+08:00,2026-02-11T16:09:03.622Z,Exit Execution,SDM:Straddle,2.3,83.46,f8fea467-6870-4d99-b27c-259ae32f5375,Exit Decision,2026-02-12T00:09:02.943+08:00,2026-02-11T16:09:02.943Z,close_runner,,,nearest_exit_decision_symbol
716496830237508339,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-12T00:09:16.275+08:00,2026-02-11T16:09:16.275Z,Exit Execution,SDM:Straddle,0.1,598.62,34541255-1a5f-45fb-aef4-d5d5089f3fa3,Exit Decision,2026-02-12T00:09:15.602+08:00,2026-02-11T16:09:15.602Z,close_runner,,,nearest_exit_decision_symbol
716496846960198387,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-12T00:09:20.261+08:00,2026-02-11T16:09:20.261Z,Exit Execution,SDM:Straddle,440.0,0.2606,52ee60cb-16f2-4b82-bf82-22ef9cdd9c49,Exit Decision,2026-02-12T00:09:19.587+08:00,2026-02-11T16:09:19.587Z,close_runner,,,nearest_exit_decision_symbol
716498319936848627,cmt_ltcusdt,OPEN_SHORT,2,2026-02-12T00:15:11.446+08:00,2026-02-11T16:15:11.446Z,Order Execution,SDM:momentum,3.0,51.91,3eb578fb-fb65-4202-958d-899e6735e2c9,Decision Making,2026-02-12T00:15:10.591+08:00,2026-02-11T16:15:10.591Z,SHORT,,SHORT,nearest_decision_symbol
716498325628519155,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-12T00:15:12.805+08:00,2026-02-11T16:15:12.805Z,Exit Execution,SDM:Straddle,60.0,1.3591,a34f61ee-01a4-4109-b15d-f696bbbfee06,Exit Decision,2026-02-12T00:15:12.133+08:00,2026-02-11T16:15:12.133Z,close_short,,,nearest_exit_decision_symbol
716498390648619763,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-12T00:15:28.306+08:00,2026-02-11T16:15:28.306Z,Exit Execution,SDM:Straddle,600.0,0.09192,ba4f7911-385a-4e4b-b400-caf18fd858aa,Exit Decision,2026-02-12T00:15:24.727+08:00,2026-02-11T16:15:24.727Z,close_short,,,nearest_exit_decision_symbol
716498410399597299,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-12T00:15:33.016+08:00,2026-02-11T16:15:33.016Z,Exit Execution,SDM:Straddle,0.001,66706.5,587fab37-e171-4b20-a02e-301bef9b2fe5,Exit Decision,2026-02-12T00:15:32.314+08:00,2026-02-11T16:15:32.314Z,close_short,,,nearest_exit_decision_symbol
716527372853052147,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-12T02:10:38.203+08:00,2026-02-11T18:10:38.203Z,Exit Execution,SDM:Straddle,2.3,83.46,86e20a6e-373c-4aa6-99f8-324d7c1e8092,Exit Decision,2026-02-12T02:10:37.512+08:00,2026-02-11T18:10:37.512Z,close_runner,,,nearest_exit_decision_symbol
716527423205671667,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-12T02:10:50.210+08:00,2026-02-11T18:10:50.210Z,Exit Execution,SDM:Straddle,60.0,1.3591,390c0dcb-4d50-4d4d-998f-62686d71080f,Exit Decision,2026-02-12T02:10:49.526+08:00,2026-02-11T18:10:49.526Z,close_runner,,,nearest_exit_decision_symbol
716527442776294131,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-12T02:10:54.873+08:00,2026-02-11T18:10:54.873Z,Exit Execution,SDM:Straddle,0.1,598.62,d67442f5-7f38-4822-858f-3f72c5c4d404,Exit Decision,2026-02-12T02:10:54.190+08:00,2026-02-11T18:10:54.190Z,close_runner,,,nearest_exit_decision_symbol
716527459436069619,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-12T02:10:58.844+08:00,2026-02-11T18:10:58.844Z,Exit Execution,SDM:Straddle,440.0,0.2606,1dfe5023-a2ba-4e68-acfb-faa841be2426,Exit Decision,2026-02-12T02:10:58.166+08:00,2026-02-11T18:10:58.166Z,close_runner,,,nearest_exit_decision_symbol
716527479119938291,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-12T02:11:03.538+08:00,2026-02-11T18:11:03.538Z,Exit Execution,SDM:Straddle,0.001,66706.5,d82dbff3-2ca2-4c3b-a70f-ff46a80c795a,Exit Decision,2026-02-12T02:11:02.855+08:00,2026-02-11T18:11:02.855Z,close_runner,,,nearest_exit_decision_symbol
716529010955256563,cmt_ltcusdt,OPEN_SHORT,2,2026-02-12T02:17:08.757+08:00,2026-02-11T18:17:08.757Z,Order Execution,SDM:momentum,2.9,51.91,ae5a6e59-76d5-47f5-98f0-12c131b245e8,Decision Making,2026-02-12T02:17:07.685+08:00,2026-02-11T18:17:07.685Z,SHORT,,SHORT,nearest_decision_symbol
716529079490183923,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-12T02:17:25.097+08:00,2026-02-11T18:17:25.097Z,Exit Execution,SDM:Straddle,600.0,0.09192,7ab34d50-b85b-4066-9d4d-9cf6b82b4c68,Exit Decision,2026-02-12T02:17:21.496+08:00,2026-02-11T18:17:21.496Z,close_short,,,nearest_exit_decision_symbol
716557979876328179,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-12T04:12:15.485+08:00,2026-02-11T20:12:15.485Z,Exit Execution,SDM:Straddle,2.3,83.46,49dea275-46d4-47bd-981a-a23de244dda1,Exit Decision,2026-02-12T04:12:14.811+08:00,2026-02-11T20:12:14.811Z,close_runner,,,nearest_exit_decision_symbol
716558029864043251,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-12T04:12:27.405+08:00,2026-02-11T20:12:27.405Z,Exit Execution,SDM:Straddle,60.0,1.3591,4e8c2df3-ca28-4fbe-a472-020264b26421,Exit Decision,2026-02-12T04:12:26.712+08:00,2026-02-11T20:12:26.712Z,close_runner,,,nearest_exit_decision_symbol
716558049396916979,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-12T04:12:32.061+08:00,2026-02-11T20:12:32.061Z,Exit Execution,SDM:Straddle,0.1,598.62,1024fc64-a2c0-474e-8b87-8d9b55010771,Exit Decision,2026-02-12T04:12:31.381+08:00,2026-02-11T20:12:31.381Z,close_runner,,,nearest_exit_decision_symbol
716558065926669043,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-12T04:12:36.004+08:00,2026-02-11T20:12:36.004Z,Exit Execution,SDM:Straddle,440.0,0.2606,fa41428d-4be7-45da-9cef-a64f75d52b58,Exit Decision,2026-02-12T04:12:35.330+08:00,2026-02-11T20:12:35.330Z,close_runner,,,nearest_exit_decision_symbol
716558094947058419,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-12T04:12:42.920+08:00,2026-02-11T20:12:42.920Z,Exit Execution,SDM:Straddle,600.0,0.09192,534c3402-c00b-41c6-a53a-4f6ba202d282,Exit Decision,2026-02-12T04:12:39.344+08:00,2026-02-11T20:12:39.344Z,close_runner,,,nearest_exit_decision_symbol
716558111694914291,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-12T04:12:46.914+08:00,2026-02-11T20:12:46.914Z,Exit Execution,SDM:Straddle,0.001,66706.5,79d81608-7dcb-46d0-8d25-526a672afb62,Exit Decision,2026-02-12T04:12:46.244+08:00,2026-02-11T20:12:46.244Z,close_runner,,,nearest_exit_decision_symbol
716559667773309683,cmt_ltcusdt,OPEN_SHORT,2,2026-02-12T04:18:57.911+08:00,2026-02-11T20:18:57.911Z,Order Execution,SDM:momentum,3.2,52.2,9386f08b-7d6c-476a-944b-681a8336d94f,Decision Making,2026-02-12T04:18:57.038+08:00,2026-02-11T20:18:57.038Z,SHORT,,SHORT,nearest_decision_symbol
716588495044346611,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-12T06:13:30.869+08:00,2026-02-11T22:13:30.869Z,Exit Execution,SDM:Straddle,2.3,83.46,658e5189-3e49-4cdd-93db-40adaac17dac,Exit Decision,2026-02-12T06:13:30.192+08:00,2026-02-11T22:13:30.192Z,close_runner,,,nearest_exit_decision_symbol
716588545224999667,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-12T06:13:42.832+08:00,2026-02-11T22:13:42.832Z,Exit Execution,SDM:Straddle,60.0,1.3591,95106272-a8e4-4f6f-9a91-4078e0c023f9,Exit Decision,2026-02-12T06:13:42.113+08:00,2026-02-11T22:13:42.113Z,close_runner,,,nearest_exit_decision_symbol
716588564804010739,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-12T06:13:47.501+08:00,2026-02-11T22:13:47.501Z,Exit Execution,SDM:Straddle,0.1,598.62,077bdc55-6001-41bb-b43b-d296e70c6169,Exit Decision,2026-02-12T06:13:46.805+08:00,2026-02-11T22:13:46.805Z,close_runner,,,nearest_exit_decision_symbol
716588581430231795,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-12T06:13:51.465+08:00,2026-02-11T22:13:51.465Z,Exit Execution,SDM:Straddle,440.0,0.2606,8542cd25-e8ec-4386-bd2b-f7b42a194c95,Exit Decision,2026-02-12T06:13:50.780+08:00,2026-02-11T22:13:50.780Z,close_runner,,,nearest_exit_decision_symbol
716588610245100275,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-12T06:13:58.336+08:00,2026-02-11T22:13:58.336Z,Exit Execution,SDM:Straddle,600.0,0.09192,ab7e4548-ac12-4e05-8c4c-4f2aab81c443,Exit Decision,2026-02-12T06:13:54.756+08:00,2026-02-11T22:13:54.756Z,close_runner,,,nearest_exit_decision_symbol
716588627043287795,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-12T06:14:02.341+08:00,2026-02-11T22:14:02.341Z,Exit Execution,SDM:Straddle,0.001,66706.5,6d538032-23cb-4899-ad8f-903c59c828b3,Exit Decision,2026-02-12T06:14:01.651+08:00,2026-02-11T22:14:01.651Z,close_runner,,,nearest_exit_decision_symbol
716590182136021747,cmt_ltcusdt,OPEN_SHORT,2,2026-02-12T06:20:13.101+08:00,2026-02-11T22:20:13.101Z,Order Execution,SDM:momentum,3.2,52.56,298279ec-e412-4345-9436-4a0b9ab6963d,Decision Making,2026-02-12T06:20:12.050+08:00,2026-02-11T22:20:12.050Z,SHORT,,SHORT,nearest_decision_symbol
716619012934468339,cmt_solusdt,SHORT_SIDE,SHORT,2026-02-12T08:14:46.902+08:00,2026-02-12T00:14:46.902Z,Exit Execution,SDM:Straddle,2.3,83.46,888b16ac-b607-490a-8d5d-b17d4f111561,Exit Decision,2026-02-12T08:14:46.210+08:00,2026-02-12T00:14:46.210Z,close_runner,,,nearest_exit_decision_symbol
716619065824641779,cmt_xrpusdt,SHORT_SIDE,SHORT,2026-02-12T08:14:59.510+08:00,2026-02-12T00:14:59.510Z,Exit Execution,SDM:Straddle,60.0,1.3591,de4c5bad-1041-47ea-9bca-e77e5a6a68be,Exit Decision,2026-02-12T08:14:58.833+08:00,2026-02-12T00:14:58.833Z,close_runner,,,nearest_exit_decision_symbol
716619085848249075,cmt_bnbusdt,SHORT_SIDE,SHORT,2026-02-12T08:15:04.286+08:00,2026-02-12T00:15:04.286Z,Exit Execution,SDM:Straddle,0.1,598.62,b6fbd333-8e53-4fc7-b22c-4c66bcec1b16,Exit Decision,2026-02-12T08:15:03.607+08:00,2026-02-12T00:15:03.607Z,close_runner,,,nearest_exit_decision_symbol
716619102902289139,cmt_adausdt,SHORT_SIDE,SHORT,2026-02-12T08:15:08.353+08:00,2026-02-12T00:15:08.353Z,Exit Execution,SDM:Straddle,440.0,0.2606,5c66fc90-6a1d-406f-90c8-90ac5dbb6466,Exit Decision,2026-02-12T08:15:07.665+08:00,2026-02-12T00:15:07.665Z,close_runner,,,nearest_exit_decision_symbol
716619132342108915,cmt_dogeusdt,SHORT_SIDE,SHORT,2026-02-12T08:15:15.370+08:00,2026-02-12T00:15:15.370Z,Exit Execution,SDM:Straddle,600.0,0.09192,c962bda9-07eb-4e63-b54c-1874ee520554,Exit Decision,2026-02-12T08:15:11.717+08:00,2026-02-12T00:15:11.717Z,close_runner,,,nearest_exit_decision_symbol
716619148964135667,cmt_btcusdt,SHORT_SIDE,SHORT,2026-02-12T08:15:19.333+08:00,2026-02-12T00:15:19.333Z,Exit Execution,SDM:Straddle,0.001,66706.5,c3a73130-2e3b-4bf6-8a9c-728865381d4b,Exit Decision,2026-02-12T08:15:18.661+08:00,2026-02-12T00:15:18.661Z,close_runner,,,nearest_exit_decision_symbol
716620700261024499,cmt_ltcusdt,OPEN_SHORT,2,2026-02-12T08:21:29.192+08:00,2026-02-12T00:21:29.192Z,Order Execution,SDM:momentum,3.2,52.56,1f50d99e-f42c-4f9e-bad5-3223380b4cfa,Exit Decision,2026-02-13T08:19:33.954+08:00,2026-02-13T00:19:33.954Z,,,,exact_order_id
